번호,인허가일자,상세영업상태코드,폐업일자,소재지우편번호,소재지전체주소,도로명전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,좌표정보(x),좌표정보(y),다중이용업소여부,시설총규모
16311,20121105,2,20150922,609830,부산광역시 금정구 서동 203-45번지 1층일부,"부산광역시 금정구 서동로 171, 1층 (서동)",커피내리는남자들,2.01509E+13,I,2018-08-31 23:59:59.0,391627.4405,192632.4931,N,27.72
16313,20121120,2,20140930,609842,부산광역시 금정구 장전동 651-12번지 1층일부,"부산광역시 금정구 온천장로 136-1, 1층 (장전동)",만나오,2.01406E+13,I,2018-08-31 23:59:59.0,389817.6473,193473.4119,N,49.8
16314,20121203,2,20121210,609801,부산광역시 금정구 구서동 177-1번지 1층,"부산광역시 금정구 중앙대로 1942, 1층 101호 (구서동)",엔제리너스 두실역점,2.01212E+13,I,2018-08-31 23:59:59.0,390287.8354,197374.2693,N,0
16315,20170306,2,20190326,604080,부산광역시 사하구 괴정동 1275번지,"부산광역시 사하구 낙동대로 203, 2층 209호 (괴정동)",코팡(copang),2.01903E+13,U,2019-03-28 02:40:00.0,381811.1719,179710.9975,N,29.51
16317,20121212,2,20140501,609811,부산광역시 금정구 남산동 51-13번지 1층,"부산광역시 금정구 중앙대로 2076, 1층 (남산동)",파네파네,2.01301E+13,I,2018-08-31 23:59:59.0,390376.3332,198717.5709,N,35.76
16318,20121218,2,20140526,609841,부산광역시 금정구 장전동 579-3번지,"부산광역시 금정구 식물원로 63, 2층 (장전동)",알프레도에스프레소,2.01301E+13,I,2018-08-31 23:59:59.0,389437.2795,193770.4441,N,60.55
16320,20160405,2,20171215,619905,부산광역시 기장군 기장읍 동부리 117-1번지 106호,"부산광역시 기장군 기장읍 차성로321번길 20, 106호",와이티지153(YTG153),2.01712E+13,I,2018-08-31 23:59:59.0,401306.0121,196470.4611,N,97.36
16324,20160421,2,20210304,,부산광역시 기장군 정관읍 매학리 712-3 광장아울렛 112-1호,"부산광역시 기장군 정관읍 정관7로 3, 112-1호 (광장아울렛)",쥬씨정관점,2.02103E+13,U,2021-03-06 02:40:00.0,397799.9293,204727.1312,N,31.75
16325,20040406,2,20050909,609847,부산광역시 금정구 구서동 368번지 외 6필지,,(주)네스꼬레,2.00404E+13,I,2018-08-31 23:59:59.0,390208.0926,196546.3563,N,11.52
16328,19911101,2,20040920,609817,부산광역시 금정구 부곡동 64-33번지,,감로커피숖,2.00108E+13,I,2018-08-31 23:59:59.0,390312.6157,195696.0722,N,0
16329,19911120,2,20141229,609850,부산광역시 금정구 서동 206-27번지,부산광역시 금정구 서동로 193-3 (서동),경원커피숖,2.01004E+13,I,2018-08-31 23:59:59.0,391829.3837,192609.9108,N,61
16330,19911205,2,20031030,609836,부산광역시 금정구 장전동 65-1번지,,코코,2.0031E+13,I,2018-08-31 23:59:59.0,389871.8463,195707.0141,N,0
16331,19911210,2,20001129,609840,부산광역시 금정구 장전동 425-1번지,,캔미트다방,2.00108E+13,I,2018-08-31 23:59:59.0,389643.1936,194323.7785,N,0
16334,19920316,2,20020805,609854,부산광역시 금정구 구서동 84-3번지,,코리아나커피숖,2.00208E+13,I,2018-08-31 23:59:59.0,,,N,0
16335,19920515,2,20021129,609808,부산광역시 금정구 금사동 34-21번지,,청호,2.00108E+13,I,2018-08-31 23:59:59.0,392328.6038,193515.2941,N,0
16336,19920528,2,20141229,609802,부산광역시 금정구 구서동 159-13번지,부산광역시 금정구 중앙대로1959번길 36 (구서동),은화다방,2.01004E+13,I,2018-08-31 23:59:59.0,390059.4387,197559.2716,N,53.96
16338,19920609,2,20040326,609817,부산광역시 금정구 부곡동 21-19번지,,춘원,2.00304E+13,I,2018-08-31 23:59:59.0,390576.3953,195741.6471,N,0
16339,19920624,2,19990930,609839,부산광역시 금정구 장전동 415-5번지,,산다화,2.00108E+13,I,2018-08-31 23:59:59.0,389910.4452,194413.0542,N,0
16346,20040621,2,20060418,609840,부산광역시 금정구 장전동 409-15번지,,효원커피솦,2.00406E+13,I,2018-08-31 23:59:59.0,389743.3377,194575.9553,N,76.06
16353,19930310,2,20021106,609825,부산광역시 금정구 부곡동 726-22번지,,다인,2.00108E+13,I,2018-08-31 23:59:59.0,390650.8496,192958.8497,N,0
16354,19930424,2,20141215,609390,"부산광역시 금정구 장전동 419-43번지 ,44, 399-5,12","부산광역시 금정구 금강로 265 (장전동,,44, 399-5,12)",커피거리,2.01004E+13,I,2018-08-31 23:59:59.0,389742.0678,194488.654,N,147.49
16355,19930501,2,20141229,609839,부산광역시 금정구 장전동 420-28번지,부산광역시 금정구 금강로 248-5 (장전동),나빌레라,2.00108E+13,I,2018-08-31 23:59:59.0,389757.8328,194326.5362,N,0
16357,19930514,2,20000703,609837,부산광역시 금정구 장전동 145-3번지,,커피점 첼로,2.00108E+13,I,2018-08-31 23:59:59.0,389536.3774,195126.2197,N,0
16358,19930514,2,20020607,609834,부산광역시 금정구 서동 302-1258번지,,홀로서기,2.00206E+13,I,2018-08-31 23:59:59.0,390974.7863,192822.7789,N,0
16359,19930529,2,20000228,609839,부산광역시 금정구 장전동 292-3번지,,가비방,2.00108E+13,I,2018-08-31 23:59:59.0,390024.1706,194345.1579,N,0
16360,19930806,2,20010227,609840,부산광역시 금정구 장전동 419-22번지,,이슈,2.00108E+13,I,2018-08-31 23:59:59.0,389666.9944,194345.663,N,0
16361,19930904,2,20060602,609851,부산광역시 금정구 부곡동 305-12번지,,뉴부산커피숍,2.00308E+13,I,2018-08-31 23:59:59.0,390387.2774,193733.4623,N,0
16362,19931005,2,19990916,609837,부산광역시 금정구 장전동 219-4번지,,까망천사,2.00108E+13,I,2018-08-31 23:59:59.0,389876.0194,195192.8942,N,0
16363,19931103,2,20000630,609840,부산광역시 금정구 장전동 403-10번지,,페이스,2.00108E+13,I,2018-08-31 23:59:59.0,389669.7965,194391.6013,N,0
16366,19931217,2,20020805,609848,부산광역시 금정구 서동 195-1번지,,포럼,2.00208E+13,I,2018-08-31 23:59:59.0,391496.9745,192720.6363,N,0
16367,19931231,2,20180626,609400,"부산광역시 금정구 서동 190-17번지 ,52",부산광역시 금정구 서부로 24-6 (서동),금강커피숍,2.01806E+13,I,2018-08-31 23:59:59.0,391468.6121,192796.006,N,55.37
16371,19940204,2,20131223,609842,부산광역시 금정구 장전동 608-130번지,부산광역시 금정구 식물원로 24 (장전동),짱커피숍,2.01203E+13,I,2018-08-31 23:59:59.0,389830.8816,193708.2733,N,44.5
16376,19940504,2,20000630,609839,부산광역시 금정구 장전동 655-9번지,,셀프점 나이스데이,2.00108E+13,I,2018-08-31 23:59:59.0,390064.5177,193842.4746,N,0
16379,19940830,2,19990605,609320,"부산광역시 금정구 부곡동 59-8번지 ,15",,오륜,2.00108E+13,I,2018-08-31 23:59:59.0,390506.737,195477.5374,N,0
16380,19940902,2,20000630,609813,부산광역시 금정구 남산동 26-20번지,,현대,2.00305E+13,I,2018-08-31 23:59:59.0,390246.3356,198878.9743,N,0
16381,19940906,2,19990816,609320,"부산광역시 금정구 부곡동 295-33번지 ,37",,좋은친구,2.00108E+13,I,2018-08-31 23:59:59.0,390398.6045,193884.3259,N,0
16382,19940906,2,20010322,609823,부산광역시 금정구 부곡동 296-115번지,,빨간토마토,2.00108E+13,I,2018-08-31 23:59:59.0,390364.4883,193929.0563,N,0
16384,19960430,2,20001002,609805,부산광역시 금정구 구서동 1024-1번지,,아이비스,2.00108E+13,I,2018-08-31 23:59:59.0,389791.5267,197405.2204,N,0
16390,19950228,2,20021005,609839,부산광역시 금정구 장전동 421-2번지,,휘가로,2.00108E+13,I,2018-08-31 23:59:59.0,389840.487,194422.4563,N,0
16391,19950303,2,20010724,609839,부산광역시 금정구 장전동 418-33번지,,무,2.00108E+13,I,2018-08-31 23:59:59.0,389811.1994,194519.9441,N,0
16394,19950401,2,20000930,609390,"부산광역시 금정구 장전동 414-24번지 ,34",,피퐁네프,2.00108E+13,I,2018-08-31 23:59:59.0,,,N,0
16395,19950403,2,20011101,609841,부산광역시 금정구 장전동 595-1번지,,유토피아,2.00201E+13,I,2018-08-31 23:59:59.0,389449.9596,193625.5191,N,0
16402,20160412,2,20180529,619951,부산광역시 기장군 장안읍 월내리 516번지,부산광역시 기장군 장안읍 해맞이로 328,카페톰,2.01806E+13,I,2018-08-31 23:59:59.0,406688.1378,205110.9886,N,158.64
16425,20100416,2,20141229,609839,부산광역시 금정구 장전동 312-17번지,부산광역시 금정구 금정로68번길 12-4 (장전동),에이플러스 버블앤버블티,2.01202E+13,I,2018-08-31 23:59:59.0,389934.1727,194336.9417,N,20.05
16427,19941017,2,19990531,609840,부산광역시 금정구 장전동 419-27번지,,쥬,2.00108E+13,I,2018-08-31 23:59:59.0,389712.8426,194335.4279,N,0
16429,19941025,2,20041006,609320,"부산광역시 금정구 부곡동 873-33번지 ,34",,느낌,2.00303E+13,I,2018-08-31 23:59:59.0,389967.5382,193280.5767,N,0
16430,19941111,2,20031212,609839,부산광역시 금정구 장전동 414-29번지,,고호,2.00306E+13,I,2018-08-31 23:59:59.0,389988.8058,194372.001,N,0
16431,19941122,2,20000128,609839,부산광역시 금정구 장전동 418-32번지,,새가되어,2.00108E+13,I,2018-08-31 23:59:59.0,389789.7346,194584.4884,N,0
16450,19950529,2,20000706,609836,부산광역시 금정구 장전동 115-2번지,,샘,2.00108E+13,I,2018-08-31 23:59:59.0,389864.1947,195501.5469,N,0
16452,19950622,2,20001201,609839,부산광역시 금정구 장전동 414-31번지,,레옹,2.00108E+13,I,2018-08-31 23:59:59.0,390047.1579,194363.1845,N,0
16453,19950824,2,20001110,609831,부산광역시 금정구 서동 210-1번지,,미몽거피숍,2.00108E+13,I,2018-08-31 23:59:59.0,391668.6122,192585.5684,N,0
16456,19950922,2,20050105,609822,부산광역시 금정구 부곡동 266-1번지,,수복,2.0031E+13,I,2018-08-31 23:59:59.0,390377.2469,194387.9014,N,0
16457,19951010,2,19990406,609830,부산광역시 금정구 서동 205-6번지,,가위 바위 보,2.00108E+13,I,2018-08-31 23:59:59.0,391697.6461,192621.0682,N,0
16458,19951116,2,19990607,609830,부산광역시 금정구 서동 204-13번지,,전원커피숖,2.00108E+13,I,2018-08-31 23:59:59.0,391701.0308,192647.2932,N,0
16476,19960520,2,20000310,609813,부산광역시 금정구 남산동 24-13번지,,사이트,2.00108E+13,I,2018-08-31 23:59:59.0,390316.2495,198875.5451,N,0
16477,19960523,2,20090702,609814,부산광역시 금정구 남산동 105-25번지,,옥돌,2.00801E+13,I,2018-08-31 23:59:59.0,390215.9426,198383.0769,N,59.25
16480,19960824,2,20010413,609848,부산광역시 금정구 서동 195-14번지,,금성,2.00104E+13,I,2018-08-31 23:59:59.0,391457.8992,192658.897,N,76.61
16481,19960919,2,19990903,609824,부산광역시 금정구 부곡동 889-49번지,,원다방,1.99909E+13,I,2018-08-31 23:59:59.0,389957.2126,192988.7165,N,53.48
16487,20161124,2,20190404,619901,부산광역시 기장군 기장읍 교리 91번지 1층,"부산광역시 기장군 기장읍 차성로451번길 50, 1층",일광산쉼터,2.01904E+13,U,2019-04-06 02:40:00.0,401415.9418,197536.3925,N,133.51
16494,20170811,2,20180322,619903,부산광역시 기장군 기장읍 대라리 35-13번지,"부산광역시 기장군 기장읍 차성로288번길 65, 1층",모니모니(monimoni),2.01803E+13,I,2018-08-31 23:59:59.0,401753.8295,196012.8781,N,45.78
16498,20160426,2,20180406,619902,부산광역시 기장군 기장읍 시랑리 164-3번지,부산광역시 기장군 기장읍 동암해안길 22,제이엠커피 인터페이스,2.01805E+13,I,2018-08-31 23:59:59.0,402422.972,190723.6447,N,120.56
16500,20161012,2,20170712,619903,부산광역시 기장군 기장읍 대라리 1005번지,"부산광역시 기장군 기장읍 차성서로 82, 1층",스텀프(Stump),2.01707E+13,I,2018-08-31 23:59:59.0,401146.2532,195707.0341,N,68.28
16502,20100210,2,20141229,609839,부산광역시 금정구 장전동 418-16번지,부산광역시 금정구 부산대학로50번길 5 (장전동),알라딘,2.01003E+13,I,2018-08-31 23:59:59.0,389820.1707,194479.8952,N,85.35
16503,20100211,2,20120420,609836,부산광역시 금정구 장전동 40번지 효원문화회관 지하2층 2082호,"부산광역시 금정구 부산대학로63번길 2, 2082호 (장전동,효원문화회관 지하2층)",지운트에어,2.01206E+13,I,2018-08-31 23:59:59.0,389314.6621,194669.8988,N,31.94
16504,20100219,2,20141229,609801,부산광역시 금정구 구서동 167-92번지 1층,"부산광역시 금정구 중앙대로1945번길 23-29 (구서동,1층)",a cup of coffee(어컵오브커피),2.01205E+13,I,2018-08-31 23:59:59.0,390137.4895,197254.2531,N,37.29
16511,20050601,2,20150818,609819,부산광역시 금정구 부곡동 223-18번지,부산광역시 금정구 수림로 17 (부곡동),지니 에스프레소,2.01505E+13,I,2018-08-31 23:59:59.0,390220.9762,195343.8034,N,26.25
16515,20051007,2,20121107,609848,부산광역시 금정구 서동 194-27번지,부산광역시 금정구 서부로 19 (서동),커피엔호두빵,2.01208E+13,I,2018-08-31 23:59:59.0,391468.5284,192747.9754,N,14.43
16521,20060117,2,20060405,609821,부산광역시 금정구 부곡동 235-1번지,,수목,2.00604E+13,I,2018-08-31 23:59:59.0,390310.793,194825.9054,N,164.92
16527,20100611,2,20120217,609836,부산광역시 금정구 장전동 40번지 효원굿플러스 지하1층킴스마트내,,쉼터,2.01006E+13,I,2018-08-31 23:59:59.0,389314.6621,194669.8988,N,39.53
16533,19961205,2,20010308,609849,부산광역시 금정구 서동 199-2번지,,미스터.죠이,2.00103E+13,I,2018-08-31 23:59:59.0,391420.2336,192632.3903,N,60.36
16536,20101118,2,20130306,609801,부산광역시 금정구 구서동 184-1번지 1층,"부산광역시 금정구 중앙대로1929번길 11 (구서동,1층)",가비스쿨,2.01209E+13,I,2018-08-31 23:59:59.0,390182.0938,197231.048,N,4.14
16540,20060622,2,20130422,609851,부산광역시 금정구 부곡동 305-12번지,부산광역시 금정구 동부곡로6번길 22 (부곡동),뉴부산커피숍,2.01211E+13,I,2018-08-31 23:59:59.0,390387.2774,193733.4623,N,69.64
16547,20161229,2,20190123,,부산광역시 기장군 정관읍 방곡리 268-3번지 1층,"부산광역시 기장군 정관읍 정관덕산길 29, 1층",바톨리니,2.01901E+13,U,2019-01-26 02:40:00.0,398444.4454,204805.74,N,120.46
16551,20170324,2,20170731,,부산광역시 기장군 정관읍 모전리 723번지,"부산광역시 기장군 정관읍 정관1로 18, 124동 105 일부호",슈슈마카롱&케이크,2.01707E+13,I,2018-08-31 23:59:59.0,396666.3412,206512.5173,N,13.2
16553,20170403,2,20200220,619902,부산광역시 기장군 기장읍 시랑리 723-2번지 5층,"부산광역시 기장군 기장읍 기장해안로 114, 5층",동부산롤러파크,2.02002E+13,U,2020-02-22 02:40:00.0,401490.7549,190006.1401,N,49.93
16557,20100531,2,20210108,609839,부산광역시 금정구 장전동 302-13,부산광역시 금정구 금정로60번길 20 (장전동),달콤커피 부산대점,2.02101E+13,U,2021-01-10 02:40:00.0,389952.933,194258.0302,Y,137.49
16560,20161021,2,20171024,,부산광역시 기장군 정관읍 매학리 713-6번지 정관제일타워2 106호,"부산광역시 기장군 정관읍 정관로 575-3, 106호 (정관제일타워2)",베이글카페(BEIGEL CAFFE),2.0171E+13,I,2018-08-31 23:59:59.0,397873.6817,204631.5309,N,43.26
16561,20170620,2,20200708,,부산광역시 기장군 정관읍 매학리 713-2,"부산광역시 기장군 정관읍 정관로 563, 111호, 202호",(주)커피빈코리아 부산정관점,2.02007E+13,U,2020-07-10 02:40:00.0,397773.5781,204673.3083,Y,395.7
16570,20101020,2,20140331,609807,부산광역시 금정구 구서동 637-8번지 1층,,희,2.01205E+13,I,2018-08-31 23:59:59.0,389898.6667,197565.023,N,12.09
16571,20170725,2,20190729,619903,부산광역시 기장군 기장읍 대라리 88-6번지,"부산광역시 기장군 기장읍 차성동로 49-1, 1층",나미리아,2.01907E+13,U,2019-07-31 02:40:00.0,401686.8117,195907.5608,N,36.37
16577,20171027,2,20180110,619904,부산광역시 기장군 기장읍 연화리 291-11번지,"부산광역시 기장군 기장읍 연화1길 125-4, 1~2층",카페선인장,2.01801E+13,I,2018-08-31 23:59:59.0,402577.8166,193104.6714,N,87.1
16578,20171027,2,20190213,,부산광역시 기장군 정관읍 용수리 1328-9번지,"부산광역시 기장군 정관읍 정관4로 50-16, 1층",시크릿티(Secret Tea),2.01902E+13,U,2019-02-15 02:40:00.0,397391.1157,205156.4983,N,66
16579,20171030,2,20191121,,부산광역시 기장군 정관읍 모전리 723번지 이지 더원1차 아파트,"부산광역시 기장군 정관읍 정관1로 18, 125동 B201,202호 (이지 더원1차 아파트)",감스그래놀라(Gam's Granola),2.01911E+13,U,2019-11-23 02:40:00.0,396666.3412,206512.5173,N,48
16580,20170626,2,20200527,619902,부산광역시 기장군 기장읍 시랑리 704-1번지 지하2층,"부산광역시 기장군 기장읍 기장해안로 268-32, 본동 지하2층 (힐튼호텔)",런빠뉴(LONPANEW),2.02005E+13,U,2020-05-29 02:40:00.0,402877.3165,191010.7799,N,86.53
16581,20101108,2,20131028,609817,부산광역시 금정구 부곡동 14-7번지,부산광역시 금정구 중앙대로 1786 (부곡동),마이스터,2.01205E+13,I,2018-08-31 23:59:59.0,390500.5827,195845.6197,N,6.63
16582,20170728,2,20180828,619902,부산광역시 기장군 기장읍 시랑리 709번지,"부산광역시 기장군 기장읍 기장해안로 266, 3층",쉼터,2.01808E+13,I,2018-08-31 23:59:59.0,402500.2034,191038.5036,N,216.9
16585,20131210,2,20140224,619913,부산광역시 기장군 일광면 원리 산 12-2번지 외8필지(월드컵빌리지),"부산광역시 기장군 일광면 기장대로 1220 (외8필지,월드컵빌리지)",엔제리너스 기장특설매장,2.01312E+13,I,2018-08-31 23:59:59.0,403854.5256,202613.5925,N,12
16586,20131230,2,20180330,619901,부산광역시 기장군 기장읍 교리 352-1번지,부산광역시 기장군 기장읍 차성동로 166,원플러스원,2.01803E+13,I,2018-08-31 23:59:59.0,401737.5435,197064.7022,N,76.8
16590,20140313,2,20160902,619902,부산광역시 기장군 기장읍 시랑리 686-1번지,"부산광역시 기장군 기장읍 당사로1길 11, 1층",카페토파코,2.01403E+13,I,2018-08-31 23:59:59.0,401286.3262,189596.9431,N,131.34
16591,20140318,2,20151218,619911,부산광역시 기장군 일광면 신평리 57-6번지 1층,"부산광역시 기장군 일광면 일광로 614-10, 1층",카페 블레스유,2.01512E+13,I,2018-08-31 23:59:59.0,405449.3357,202048.743,N,64.68
16592,20140411,2,20160922,,부산광역시 기장군 정관읍 매학리 713-3번지,부산광역시 기장군 정관읍 정관로 565 (진우빌당 106호 일부),지누 coffee,2.01406E+13,I,2018-08-31 23:59:59.0,397801.2386,204661.7615,N,18.2
